C0-1;C0-1;1.0
C0-1;C0-2;1.0
C0-1;C25-6;0.47197802197802197
C0-1;C1-2;0.4404761904761905
C0-1;C1-4;0.3738095238095238
C0-1;C14-7;0.37362637362637363
C0-1;C29-9;0.36813186813186816
C0-1;C15-7;0.35192307692307695
C0-1;C18-3;0.3333333333333333
C0-1;C10-0;0.33035714285714285
C0-1;C14-6;0.33035714285714285
C0-1;C4-5;0.3142857142857143
C0-1;C9-5;0.3067226890756303
C0-1;C4-2;0.29999999999999993
C0-1;C15-5;0.2912087912087912
C0-1;C10-8;0.2857142857142857
C0-1;C21-2;0.2857142857142857
C0-1;C29-2;0.2857142857142857
C0-1;C1-3;0.28361344537815125
C0-1;C1-0;0.27380952380952384
C0-1;C28-1;0.27142857142857146
C0-1;C13-1;0.2650375939849624
C0-1;C19-1;0.26315789473684215
C0-1;C19-3;0.26315789473684215
C0-1;C19-8;0.26315789473684215
C0-1;C9-2;0.2533613445378151
C0-1;C18-6;0.25168067226890756
C0-1;C13-7;0.25
C0-1;C3-7;0.24812030075187969
C0-1;C7-9;0.24789915966386553
C0-1;C2-1;0.24523809523809523
C0-1;C13-9;0.2435064935064935
C0-1;C2-9;0.24107142857142858
C0-1;C19-2;0.23809523809523808
C0-1;C17-8;0.23214285714285715
C0-1;C25-1;0.22619047619047616
C0-1;C11-0;0.21978021978021978
C0-1;C10-1;0.2142857142857143
C0-1;C14-8;0.2142857142857143
C0-1;C8-5;0.21428571428571427
C0-1;C11-8;0.21428571428571427
C0-1;C29-4;0.21428571428571427
C0-1;C29-8;0.21428571428571427
C0-1;C11-3;0.2095238095238095
C0-1;C1-1;0.20714285714285713
C0-1;C18-4;0.20535714285714285
C0-1;C23-1;0.20476190476190478
C0-1;C14-2;0.20168067226890757
C0-1;C19-6;0.2
C0-1;C3-1;0.19841269841269843
C0-1;C3-4;0.19841269841269843
C0-1;C3-6;0.19841269841269843
C0-1;C22-6;0.19805194805194803
C0-1;C21-8;0.19642857142857142
C0-1;C22-9;0.19047619047619047
C0-1;C11-1;0.18571428571428572
C0-1;C22-8;0.18406593406593408
C0-1;C2-4;0.17857142857142858
C0-1;C17-7;0.17857142857142858
C0-1;C24-7;0.17857142857142855
C0-1;C16-7;0.1738095238095238
C0-1;C27-7;0.1714285714285714
C0-1;C28-7;0.1714285714285714
C0-1;C8-7;0.16666666666666666
C0-1;C16-0;0.16596638655462187
C0-1;C28-9;0.1623376623376623
C0-1;C13-0;0.15977443609022557
C0-1;C16-6;0.15977443609022557
C0-1;C17-6;0.15
C0-1;C23-7;0.14285714285714288
C0-1;C3-5;0.14285714285714285
C0-1;C11-5;0.14285714285714285
C0-1;C7-5;0.13025210084033614
C0-1;C9-1;0.13025210084033614
C0-1;C7-4;0.12857142857142856
C0-1;C20-1;0.125
C0-1;C5-7;0.12
C0-1;C9-9;0.11490683229813667
C0-1;C24-6;0.11263736263736264
C0-1;C24-1;0.10714285714285716
C0-1;C24-2;0.10714285714285716
C0-1;C24-4;0.10714285714285716
C0-1;C12-1;0.10714285714285714
C0-1;C12-2;0.10714285714285714
C0-1;C12-4;0.10714285714285714
C0-1;C12-5;0.10714285714285714
C0-1;C12-6;0.10714285714285714
C0-1;C12-7;0.10714285714285714
C0-1;C12-9;0.10714285714285714
C0-1;C13-3;0.10714285714285714
C0-1;C16-1;0.10714285714285714
C0-1;C16-8;0.10714285714285714
C0-1;C17-0;0.10714285714285714
C0-1;C22-3;0.10714285714285714
C0-1;C20-8;0.08695652173913043
C0-1;C28-6;0.08571428571428572
C0-1;C6-0;0.07142857142857142
C0-1;C6-8;0.07142857142857142
C0-1;C7-0;0.07142857142857142
C0-1;C7-7;0.07142857142857142
C0-1;C7-8;0.07142857142857142
C0-1;C8-1;0.07142857142857142
C0-1;C23-2;0.07142857142857142
C0-1;C23-8;0.07142857142857142
C0-1;C26-5;0.07142857142857142
C0-1;C27-9;0.07142857142857142
C0-1;C20-5;0.05263157894736842
C0-1;C20-2;0.04545454545454547
C0-1;C20-9;0.04545454545454547
C0-1;C5-3;0.041666666666666685
C0-1;C5-4;0.041666666666666685
C0-1;C20-3;0.041666666666666685
C0-1;C20-7;0.0
C0-2;C0-1;1.0
C0-2;C0-2;1.0
C0-2;C25-6;0.47197802197802197
C0-2;C1-2;0.4404761904761905
C0-2;C1-4;0.3738095238095238
C0-2;C14-7;0.37362637362637363
C0-2;C29-9;0.36813186813186816
C0-2;C15-7;0.35192307692307695
C0-2;C18-3;0.3333333333333333
C0-2;C10-0;0.33035714285714285
C0-2;C14-6;0.33035714285714285
C0-2;C4-5;0.3142857142857143
C0-2;C9-5;0.3067226890756303
C0-2;C4-2;0.29999999999999993
